Device_type,Date_time,D_Week,Voc,CO,Temp,Humi,CO2,CO2_s,PM,,
air_purifier,2023-12-13 15:36:05,Wednesday,23.3,1.92,20.8,45.5,0,WU,26.12,477.2251587,6.2007827758789
air_purifier,2023-12-13 15:36:15,Wednesday,22.91,1.87,20.8,45.3,0,WU,17.82,477.2251587,6.2007827758789
air_purifier,2023-12-13 15:36:25,Wednesday,23.3,1.87,20.8,45.2,0,WU,3.71,477.2251587,6.2007827758789
air_purifier,2023-12-13 15:36:35,Wednesday,22.91,1.87,20.8,45.2,432,WU,19.48,477.2251587,6.2007827758789
air_purifier,2023-12-13 15:36:45,Wednesday,22.91,1.87,20.8,45.4,432,WU,31.1,477.2251587,6.2007827758789
air_purifier,2023-12-13 15:36:55,Wednesday,22.53,1.87,20.8,45.7,432,WU,14.5,477.2251587,6.2007827758789
air_purifier,2023-12-13 15:37:05,Wednesday,22.16,1.87,20.8,45.7,432,WU,18.65,477.8546753,6.2607727050781
air_purifier,2023-12-13 15:37:31,Wednesday,22.53,1.92,20.8,45.9,0,WU,85.06,477.8546753,6.2607727050781
air_purifier,2023-12-13 15:37:41,Wednesday,22.91,1.87,20.8,45.8,0,WU,10.35,477.8546753,6.2607727050781
air_purifier,2023-12-13 15:37:51,Wednesday,22.91,1.87,20.8,45.8,0,WU,16.16,477.8546753,6.2607727050781
air_purifier,2023-12-13 15:38:01,Wednesday,22.91,1.87,20.8,45.8,0,WU,15.33,476.2717896,6.3109893798828
air_purifier,2023-12-13 15:38:11,Wednesday,23.3,1.87,20.8,46,0,WU,21.97,476.2717896,6.3109893798828
air_purifier,2023-12-13 15:38:21,Wednesday,23.69,1.92,20.8,46,0,WU,15.33,476.2717896,6.3109893798828
air_purifier,2023-12-13 15:38:31,Wednesday,23.3,1.87,20.8,46.1,0,WU,20.31,476.2717896,6.3109893798828
air_purifier,2023-12-13 15:38:41,Wednesday,23.69,1.87,20.8,46,0,WU,21.97,476.2717896,6.3109893798828
air_purifier,2023-12-13 15:38:52,Wednesday,23.3,1.87,20.8,45.9,0,WU,8.69,476.2717896,6.3109893798828
air_purifier,2023-12-13 15:39:02,Wednesday,22.91,1.87,20.8,45.8,0,WU,23.63,474.2321167,6.3443984985352
air_purifier,2023-12-13 15:39:12,Wednesday,23.3,1.87,20.8,45.7,432,WU,17.82,474.2321167,6.3443984985352
air_purifier,2023-12-13 15:39:22,Wednesday,22.91,1.87,20.8,45.7,432,WU,20.31,474.2321167,6.3443984985352
air_purifier,2023-12-13 15:39:32,Wednesday,22.53,1.87,20.8,45.7,432,WU,21.14,474.2321167,6.3443984985352
air_purifier,2023-12-13 15:39:42,Wednesday,22.91,1.87,20.8,45.7,432,WU,13.67,474.2321167,6.3443984985352
air_purifier,2023-12-13 15:39:52,Wednesday,23.3,1.87,20.8,45.7,432,WU,10.35,474.2321167,6.3443984985352
air_purifier,2023-12-13 15:40:02,Wednesday,22.53,1.92,20.8,45.6,432,WU,16.99,474.0540771,6.364070892334
air_purifier,2023-12-13 15:40:12,Wednesday,22.91,1.87,20.8,45.7,432,WU,10.35,474.0540771,6.364070892334
air_purifier,2023-12-13 15:40:22,Wednesday,19.71,2.41,20.8,45.8,433,WU,12.84,474.0540771,6.364070892334
air_purifier,2023-12-13 15:40:33,Wednesday,20.04,2.28,20.8,45.4,432,WU,10.35,474.0540771,6.364070892334
air_purifier,2023-12-13 15:40:43,Wednesday,21.43,2.06,20.8,45.3,443,WU,9.52,474.0540771,6.364070892334
air_purifier,2023-12-13 15:40:53,Wednesday,21.43,2.06,20.8,45.4,432,WU,20.31,474.0540771,6.364070892334
air_purifier,2023-12-13 15:41:03,Wednesday,26.63,2.01,20.8,46.1,432,WU,7.86,473.4351807,6.377742767334
air_purifier,2023-12-13 15:41:13,Wednesday,25.75,2.06,20.9,47.9,432,WU,4.54,473.4351807,6.377742767334
air_purifier,2023-12-13 15:41:23,Wednesday,27.07,2.06,20.9,53.8,432,WU,22.8,473.4351807,6.377742767334
air_purifier,2023-12-13 15:41:33,Wednesday,26.63,2.06,20.9,52.9,432,WU,14.5,473.4351807,6.377742767334
air_purifier,2023-12-13 15:41:43,Wednesday,31.96,2.1,20.9,53.7,432,WU,16.99,473.4351807,6.377742767334
air_purifier,2023-12-13 15:41:54,Wednesday,28.93,2.36,21,53.7,432,WU,15.33,473.4351807,6.377742767334
air_purifier,2023-12-13 15:42:04,Wednesday,35.88,2.28,21,53.4,432,WU,17.82,473.187561,6.3790054321289
air_purifier,2023-12-13 15:42:14,Wednesday,30.92,2.32,21.1,58.9,432,WU,22.8,473.187561,6.3790054321289
air_purifier,2023-12-13 15:42:24,Wednesday,29.42,2.28,21.1,59.5,432,WU,14.5,473.187561,6.3790054321289
air_purifier,2023-12-13 15:48:44,Wednesday,40.25,2.23,20.9,45.5,0,WU,90.87,479.7888184,7.7105445861816
air_purifier,2023-12-13 15:48:54,Wednesday,38.95,2.15,20.9,45.5,0,WU,13.67,479.7888184,7.7105445861816
air_purifier,2023-12-13 15:49:05,Wednesday,36.47,2.19,20.9,45.5,0,WU,22.8,476.3643188,7.9049110412598
air_purifier,2023-12-13 15:49:15,Wednesday,37.69,2.19,20.9,45.5,0,WU,12.01,476.3643188,7.9049110412598
air_purifier,2023-12-13 15:49:25,Wednesday,36.47,2.19,20.9,45.5,0,WU,11.18,476.3643188,7.9049110412598
air_purifier,2023-12-13 15:49:35,Wednesday,35.88,2.19,20.9,45.5,0,WU,14.5,476.3643188,7.9049110412598
air_purifier,2023-12-13 15:49:45,Wednesday,34.71,2.19,20.9,45.5,0,WU,17.82,476.3643188,7.9049110412598
air_purifier,2023-12-13 15:49:55,Wednesday,34.71,2.19,20.9,45.5,0,WU,12.84,476.3643188,7.9049110412598
air_purifier,2023-12-13 15:50:05,Wednesday,33.58,2.15,20.9,45.5,0,WU,18.65,473.8858032,7.9859809875488
air_purifier,2023-12-13 15:50:15,Wednesday,34.14,2.19,20.8,45.4,0,WU,8.69,473.8858032,7.9859809875488
air_purifier,2023-12-13 15:50:25,Wednesday,33.03,2.19,20.9,45.4,432,WU,12.84,473.8858032,7.9859809875488
air_purifier,2023-12-13 15:50:35,Wednesday,33.03,2.19,20.8,45.4,432,WU,5.37,473.8858032,7.9859809875488
air_purifier,2023-12-13 15:50:45,Wednesday,31.43,2.15,20.8,45.4,432,WU,17.82,473.8858032,7.9859809875488
air_purifier,2023-12-13 15:50:55,Wednesday,30.92,2.15,20.8,45.3,432,WU,12.84,473.8858032,7.9859809875488
air_purifier,2023-12-13 15:51:05,Wednesday,30.41,2.19,20.8,45.3,432,WU,11.18,471.7407837,7.9930915832519
air_purifier,2023-12-13 15:51:15,Wednesday,30.92,2.41,20.8,45.3,432,WU,21.14,471.7407837,7.9930915832519
air_purifier,2023-12-13 15:51:26,Wednesday,30.41,2.41,20.8,45.5,433,WU,25.29,471.7407837,7.9930915832519
air_purifier,2023-12-13 15:51:36,Wednesday,29.42,2.41,20.8,45.5,435,WU,8.69,471.7407837,7.9930915832519
air_purifier,2023-12-13 15:51:46,Wednesday,29.42,2.41,20.8,45.5,435,WU,9.52,471.7407837,7.9930915832519
air_purifier,2023-12-13 15:51:56,Wednesday,28.93,2.36,20.8,45.7,432,WU,20.31,471.7407837,7.9930915832519
air_purifier,2023-12-13 15:52:06,Wednesday,28.93,2.36,20.8,45.5,432,WU,10.35,469.6958618,7.9808387756348
air_purifier,2023-12-13 15:52:16,Wednesday,28.93,2.41,20.8,45.6,432,WU,16.99,469.6958618,7.9808387756348
air_purifier,2023-12-13 15:52:26,Wednesday,27.53,2.41,20.8,45.5,432,WU,20.31,469.6958618,7.9808387756348
air_purifier,2023-12-13 15:52:36,Wednesday,27.53,2.36,20.8,45.5,432,WU,15.33,469.6958618,7.9808387756348
air_purifier,2023-12-13 15:52:46,Wednesday,26.63,2.36,20.8,45.4,432,WU,12.84,469.6958618,7.9808387756348
air_purifier,2023-12-13 15:52:56,Wednesday,27.07,2.41,20.8,45.4,432,WU,26.12,469.6958618,7.9808387756348
air_purifier,2023-12-13 15:53:06,Wednesday,26.63,2.36,20.8,45.4,432,WU,20.31,469.4766846,7.9434242248535
air_purifier,2023-12-13 15:53:16,Wednesday,26.19,2.36,20.8,45.5,432,WU,22.8,469.4766846,7.9434242248535
air_purifier,2023-12-13 15:53:26,Wednesday,26.19,2.36,20.8,45.4,432,WU,5.37,469.4766846,7.9434242248535
air_purifier,2023-12-13 15:53:36,Wednesday,25.75,2.36,20.8,45.5,432,WU,11.18,469.4766846,7.9434242248535
air_purifier,2023-12-13 15:53:47,Wednesday,24.91,2.41,20.8,45.5,432,WU,18.65,469.4766846,7.9434242248535
air_purifier,2023-12-13 15:53:57,Wednesday,24.91,2.36,20.8,45.5,432,WU,13.67,469.4766846,7.9434242248535
air_purifier,2023-12-13 15:54:07,Wednesday,25.75,2.36,20.8,45.5,432,WU,17.82,469.7923584,7.8904762268066
air_purifier,2023-12-13 15:54:17,Wednesday,25.33,2.36,20.8,45.7,432,WU,13.67,469.7923584,7.8904762268066
air_purifier,2023-12-13 15:54:27,Wednesday,25.33,2.36,20.8,45.8,432,WU,26.12,469.7923584,7.8904762268066
air_purifier,2023-12-13 15:54:37,Wednesday,24.91,2.41,20.8,46,432,WU,20.31,469.7923584,7.8904762268066
air_purifier,2023-12-13 15:54:47,Wednesday,24.5,2.36,20.8,46,432,WU,26.95,469.7923584,7.8904762268066
air_purifier,2023-12-13 15:54:57,Wednesday,24.5,3.04,20.8,46,432,WU,20.31,469.7923584,7.8904762268066
air_purifier,2023-12-13 15:55:07,Wednesday,24.5,2.81,20.8,45.7,432,WU,15.33,472.3725586,7.8420066833496
air_purifier,2023-12-13 15:55:17,Wednesday,23.69,2.73,20.8,46.3,438,WU,13.67,472.3725586,7.8420066833496
air_purifier,2023-12-13 15:55:27,Wednesday,23.69,2.93,20.8,47,439,WU,19.48,472.3725586,7.8420066833496
air_purifier,2023-12-13 15:55:38,Wednesday,30.92,2.77,20.8,46.4,444,WU,18.65,472.3725586,7.8420066833496
air_purifier,2023-12-13 15:55:48,Wednesday,33.58,2.81,20.8,49.6,459,WU,16.16,472.3725586,7.8420066833496
air_purifier,2023-12-13 15:55:58,Wednesday,31.96,3.31,20.9,53.4,472,WU,26.12,472.3725586,7.8420066833496
air_purifier,2023-12-13 15:56:08,Wednesday,28.46,3.31,20.9,52.2,472,WU,18.65,473.5196533,7.7910461425781
air_purifier,2023-12-13 15:56:18,Wednesday,28.46,3.31,20.9,49.1,471,WU,16.99,473.5196533,7.7910461425781
air_purifier,2023-12-13 15:56:28,Wednesday,27.53,3.23,21,47.5,474,WU,18.65,473.5196533,7.7910461425781
air_purifier,2023-12-13 15:56:38,Wednesday,26.63,3.2,21,46.9,478,WU,26.12,473.5196533,7.7910461425781
air_purifier,2023-12-13 15:56:48,Wednesday,26.19,3.23,21,46.4,476,WU,13.67,473.5196533,7.7910461425781
air_purifier,2023-12-13 15:56:58,Wednesday,26.19,3.23,21,46,470,WU,22.8,473.5196533,7.7910461425781
air_purifier,2023-12-13 15:57:08,Wednesday,25.75,3.23,21,45.9,468,WU,26.12,474.4389648,7.7414970397949
air_purifier,2023-12-13 15:57:18,Wednesday,24.91,3.2,21,45.9,466,WU,21.14,474.4389648,7.7414970397949
air_purifier,2023-12-13 15:57:28,Wednesday,24.5,3.2,21,45.8,452,WU,15.33,474.4389648,7.7414970397949
air_purifier,2023-12-13 15:57:38,Wednesday,24.5,3.2,20.9,45.8,440,WU,19.48,474.4389648,7.7414970397949
air_purifier,2023-12-13 15:57:48,Wednesday,24.5,3.23,20.9,45.7,439,WU,12.84,474.4389648,7.7414970397949
air_purifier,2023-12-13 15:57:58,Wednesday,24.09,3.2,20.9,45.7,440,WU,13.67,474.4389648,7.7414970397949
air_purifier,2023-12-13 15:58:08,Wednesday,24.09,3.2,20.9,45.6,440,WU,26.12,475.1558228,7.7047004699707
air_purifier,2023-12-13 15:58:18,Wednesday,24.09,3.2,20.9,45.4,440,WU,5.37,475.1558228,7.7047004699707
air_purifier,2023-12-13 15:58:28,Wednesday,24.09,3.2,20.9,45.4,439,WU,16.16,475.1558228,7.7047004699707
air_purifier,2023-12-13 15:58:38,Wednesday,23.69,3.2,20.9,45.3,440,WU,12.84,475.1558228,7.7047004699707
air_purifier,2023-12-13 15:58:49,Wednesday,23.3,3.2,20.9,45.3,442,WU,12.84,475.1558228,7.7047004699707
air_purifier,2023-12-13 15:58:59,Wednesday,23.3,3.2,20.9,45.3,441,WU,31.1,475.1558228,7.7047004699707
air_purifier,2023-12-13 15:59:09,Wednesday,22.91,3.2,20.9,45.3,441,WU,15.33,474.3798218,7.6897583007812
air_purifier,2023-12-13 15:59:19,Wednesday,22.91,3.23,20.9,45.2,442,WU,12.01,474.3798218,7.6897583007812
air_purifier,2023-12-13 16:43:59,Wednesday,15.06,3.16,20.3,46.2,435,WU,22.8,468.9782715,7.662166595459
air_purifier,2023-12-13 16:44:09,Wednesday,14.8,3.16,20.3,46.2,434,WU,16.99,471.6650391,7.7254409790039
air_purifier,2023-12-13 16:44:19,Wednesday,14.56,3.2,20.3,46,432,WU,25.29,471.6650391,7.7254409790039
air_purifier,2023-12-13 16:44:30,Wednesday,14.56,3.16,20.3,45.9,432,WU,20.31,471.6650391,7.7254409790039
air_purifier,2023-12-13 16:44:40,Wednesday,14.07,3.16,20.3,46.1,432,WU,15.33,471.6650391,7.7254409790039
air_purifier,2023-12-13 16:44:50,Wednesday,15.06,3.12,20.3,46.5,432,WU,21.14,471.6650391,7.7254409790039
air_purifier,2023-12-13 16:45:00,Wednesday,15.31,3.16,20.3,46.5,432,WU,12.84,474.0847168,7.7758407592773
air_purifier,2023-12-13 16:45:10,Wednesday,15.06,3.16,20.3,46.5,435,NR,15.33,474.0847168,7.7758407592773
air_purifier,2023-12-13 16:45:20,Wednesday,14.8,3.2,20.3,46.5,435,NR,25.29,474.0847168,7.7758407592773
air_purifier,2023-12-13 16:45:30,Wednesday,15.31,3.16,20.3,46.5,432,NR,16.16,474.0847168,7.7758407592773
air_purifier,2023-12-13 16:45:40,Wednesday,15.57,3.16,20.3,46.7,432,NR,25.29,474.0847168,7.7758407592773
air_purifier,2023-12-13 16:45:51,Wednesday,15.57,3.16,20.3,46.5,432,NR,17.82,474.0847168,7.7758407592773
air_purifier,2023-12-13 16:46:01,Wednesday,15.57,3.16,20.3,46.4,434,NR,26.12,477.9984131,7.8165512084961
air_purifier,2023-12-13 16:46:11,Wednesday,15.06,3.12,20.3,46.3,432,NR,28.61,477.9984131,7.8165512084961
air_purifier,2023-12-13 16:46:21,Wednesday,14.8,3.16,20.3,46.1,432,NR,13.67,477.9984131,7.8165512084961
air_purifier,2023-12-13 16:46:31,Wednesday,15.31,3.16,20.3,46.1,436,NR,24.46,477.9984131,7.8165512084961
air_purifier,2023-12-13 16:46:41,Wednesday,14.8,3.16,20.3,46.1,437,NR,1.22,477.9984131,7.8165512084961
air_purifier,2023-12-13 16:46:51,Wednesday,14.56,3.16,20.3,46.1,437,NR,20.31,477.9984131,7.8165512084961
air_purifier,2023-12-13 16:47:01,Wednesday,14.8,3.12,20.3,46.3,433,NR,14.5,480.4054565,7.8651466369629
air_purifier,2023-12-13 16:47:11,Wednesday,16.11,3.16,20.4,46.6,432,NR,19.48,480.4054565,7.8651466369629
air_purifier,2023-12-13 16:47:21,Wednesday,16.38,3.16,20.4,46.4,432,NR,25.29,480.4054565,7.8651466369629
air_purifier,2023-12-13 16:47:31,Wednesday,16.38,3.16,20.4,46.5,432,NR,18.65,480.4054565,7.8651466369629
air_purifier,2023-12-13 16:47:42,Wednesday,16.66,3.16,20.3,46.5,432,NR,6.2,480.4054565,7.8651466369629
air_purifier,2023-12-13 16:47:52,Wednesday,16.66,3.12,20.4,46.5,432,NR,19.48,480.4054565,7.8651466369629
air_purifier,2023-12-13 16:48:02,Wednesday,17.52,3.16,20.4,46.4,432,NR,20.31,483.8380737,7.9270515441894
air_purifier,2023-12-13 16:48:12,Wednesday,17.52,3.12,20.4,46.6,432,NR,20.31,483.8380737,7.9270515441894
air_purifier,2023-12-13 16:48:22,Wednesday,17.82,3.12,20.4,46.5,433,NR,14.5,483.8380737,7.9270515441894
air_purifier,2023-12-13 16:48:32,Wednesday,17.82,3.16,20.4,46.7,435,NR,26.12,483.8380737,7.9270515441894
air_purifier,2023-12-13 16:48:42,Wednesday,17.23,3.16,20.4,46.5,439,NR,30.27,483.8380737,7.9270515441894
air_purifier,2023-12-13 16:48:52,Wednesday,17.23,3.12,20.4,46.4,445,NR,26.95,483.8380737,7.9270515441894
air_purifier,2023-12-13 16:49:02,Wednesday,18.12,3.12,20.4,46.4,444,NR,21.14,484.3986206,7.9870452880859
air_purifier,2023-12-13 16:49:12,Wednesday,18.43,3.16,20.4,46.4,449,NR,19.48,484.3986206,7.9870452880859
air_purifier,2023-12-13 16:49:22,Wednesday,18.12,3.12,20.4,46.5,450,NR,12.84,484.3986206,7.9870452880859
air_purifier,2023-12-13 16:49:33,Wednesday,18.43,3.12,20.4,46.5,453,NR,8.69,484.3986206,7.9870452880859
air_purifier,2023-12-13 16:49:43,Wednesday,18.43,3.12,20.4,46.6,456,NR,14.5,484.3986206,7.9870452880859
air_purifier,2023-12-13 16:50:03,Wednesday,18.43,3.12,20.4,46.4,456,NR,7.03,483.831604,8.0515441894531
air_purifier,2023-12-13 16:50:23,Wednesday,18.74,3.12,20.4,46.4,456,NR,21.14,483.831604,8.0515441894531
air_purifier,2023-12-13 16:50:43,Wednesday,18.43,3.12,20.4,46.3,456,NR,13.67,483.831604,8.0515441894531
air_purifier,2023-12-13 16:51:03,Wednesday,18.74,3.12,20.4,46.3,457,NR,20.31,482.2494507,8.0884666442871
air_purifier,2023-12-13 16:51:23,Wednesday,18.74,3.12,20.4,46.3,456,NR,21.14,482.2494507,8.0884666442871
air_purifier,2023-12-13 16:51:43,Wednesday,18.74,3.12,20.4,46.3,459,NR,11.18,482.2494507,8.0884666442871
air_purifier,2023-12-13 16:52:03,Wednesday,18.74,3.16,20.4,46.4,459,NR,17.82,482.1355591,8.1010589599609
air_purifier,2023-12-13 16:52:23,Wednesday,18.43,3.12,20.4,46.4,460,NR,15.33,482.1355591,8.1010589599609
air_purifier,2023-12-13 16:52:43,Wednesday,18.43,3.12,20.4,46.4,454,NR,21.97,482.1355591,8.1010589599609
air_purifier,2023-12-13 16:53:03,Wednesday,17.82,3.12,20.4,46.4,454,NR,21.97,482.8431396,8.1178588867187
air_purifier,2023-12-13 16:53:23,Wednesday,18.12,3.16,20.4,46.4,452,NR,22.8,482.8431396,8.1178588867187
air_purifier,2023-12-13 16:53:33,Wednesday,18.12,3.12,20.4,46.4,453,NR,20.31,482.8431396,8.1178588867187
air_purifier,2023-12-13 16:53:43,Wednesday,17.82,3.12,20.3,46.3,453,NR,13.67,482.8431396,8.1178588867187
air_purifier,2023-12-13 16:54:04,Wednesday,17.52,3.16,20.3,46.3,453,NR,26.12,486.6194458,8.1517219543457
air_purifier,2023-12-13 16:54:24,Wednesday,17.52,3.16,20.3,46.3,454,NR,25.29,486.6194458,8.1517219543457
air_purifier,2023-12-13 16:54:44,Wednesday,17.23,3.12,20.3,46.2,454,NR,16.99,486.6194458,8.1517219543457
air_purifier,2023-12-13 16:55:04,Wednesday,17.23,3.16,20.3,46.1,454,NR,24.46,489.8091431,8.203239440918
air_purifier,2023-12-13 16:55:24,Wednesday,17.23,3.12,20.3,46.1,453,NR,25.29,489.8091431,8.203239440918
air_purifier,2023-12-13 16:55:44,Wednesday,16.94,3.12,20.3,46,458,NR,21.97,489.8091431,8.203239440918
air_purifier,2023-12-13 16:56:04,Wednesday,17.23,3.12,20.3,46,457,NR,12.01,489.2380981,8.2456207275391
air_purifier,2023-12-13 16:56:24,Wednesday,9.7,3.12,19.9,44.9,432,NR,6.2,489.2380981,8.2456207275391
air_purifier,2023-12-13 16:56:34,Wednesday,9.87,3.12,19.9,44.9,432,NR,10.35,489.2380981,8.2456207275391
air_purifier,2023-12-13 16:56:44,Wednesday,9.54,3.08,19.9,45,432,NR,22.8,489.2380981,8.2456207275391
air_purifier,2023-12-14 10:25:10,Thursday,940.91,3.31,18.7,49.7,0,WU,90.87,493.3782349,5.5900039672852
air_purifier,2023-12-14 10:25:20,Thursday,875.22,3.31,18.7,49.7,0,WU,23.63,493.3782349,5.5900039672852
air_purifier,2023-12-14 10:25:30,Thursday,832.27,3.31,18.7,49.7,0,WU,18.65,493.3782349,5.5900039672852
air_purifier,2023-12-14 10:25:40,Thursday,762.5,3.31,18.7,49.6,0,WU,6.2,493.3782349,5.5900039672852
air_purifier,2023-12-14 10:25:50,Thursday,715.22,3.31,18.7,49.5,0,WU,19.48,493.3782349,5.5900039672852
air_purifier,2023-12-14 10:26:00,Thursday,669.37,3.31,18.7,49.4,0,WU,15.33,490.7422485,5.6565246582031
air_purifier,2023-12-14 10:26:10,Thursday,600.48,3.31,18.7,49.4,0,WU,33.59,490.7422485,5.6565246582031
air_purifier,2023-12-14 10:26:20,Thursday,582.41,3.38,18.7,49.3,0,WU,10.35,490.7422485,5.6565246582031
air_purifier,2023-12-14 10:26:30,Thursday,530.11,3.31,18.7,49.3,0,WU,17.82,490.7422485,5.6565246582031
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Device_type,Date_time,D_Week,Voc,CO,Temp,Humi,CO2,CO2_s,PM,pred_CO2,pred_PM
air_purifier,2023-12-14 10:32:50,Thursday,114.15,3.27,19.2,49.9,0.0,WU,93.36,489.2930298,5.8832283020019
air_purifier,2023-12-14 10:33:00,Thursday,114.15,3.27,19.2,49.7,0.0,WU,18.65,485.8334351,5.9048347473144
air_purifier,2023-12-14 10:33:10,Thursday,109.09,3.27,19.2,49.6,0.0,WU,9.52,485.8334351,5.9048347473144
air_purifier,2023-12-14 10:33:20,Thursday,105.84,3.27,19.2,49.4,0.0,WU,31.1,485.8334351,5.9048347473144
air_purifier,2023-12-14 10:33:30,Thursday,104.24,3.27,19.2,49.2,0.0,WU,26.12,485.8334351,5.9048347473144
air_purifier,2023-12-14 10:33:40,Thursday,102.67,3.31,19.2,49.1,0.0,WU,21.14,485.8334351,5.9048347473144
air_purifier,2023-12-14 10:33:50,Thursday,98.07,3.31,19.2,49.3,0.0,WU,21.14,485.8334351,5.9048347473144
air_purifier,2023-12-14 10:34:01,Thursday,98.07,3.56,19.2,49.5,0.0,WU,23.63,482.5073853,5.9080467224121
air_purifier,2023-12-14 10:34:11,Thursday,90.81,1.97,19.2,49.4,0.0,WU,16.99,482.5073853,5.9080467224121
air_purifier,2023-12-14 10:34:21,Thursday,89.42,2.01,19.3,49.3,0.0,WU,21.14,482.5073853,5.9080467224121
air_purifier,2023-12-14 10:34:31,Thursday,86.7,2.01,19.2,49.4,432.0,WU,29.44,482.5073853,5.9080467224121
air_purifier,2023-12-14 10:34:41,Thursday,86.7,2.01,19.3,49.4,432.0,WU,28.61,482.5073853,5.9080467224121
air_purifier,2023-12-14 10:34:51,Thursday,82.75,2.01,19.3,49.5,432.0,WU,28.61,482.5073853,5.9080467224121
air_purifier,2023-12-14 10:35:01,Thursday,84.05,2.01,19.3,49.6,432.0,WU,15.33,479.8654175,5.9260139465332
air_purifier,2023-12-14 10:35:11,Thursday,84.05,2.01,19.3,49.9,432.0,WU,7.03,479.8654175,5.9260139465332
air_purifier,2023-12-14 10:35:21,Thursday,84.05,2.01,19.3,50.2,432.0,WU,29.44,479.8654175,5.9260139465332
air_purifier,2023-12-14 10:35:31,Thursday,82.75,2.01,19.3,50.2,432.0,WU,23.63,479.8654175,5.9260139465332
air_purifier,2023-12-14 10:35:41,Thursday,81.47,2.01,19.3,50.1,435.0,WU,20.31,479.8654175,5.9260139465332
air_purifier,2023-12-14 10:35:51,Thursday,80.21,2.01,19.3,50.1,434.0,WU,22.8,479.8654175,5.9260139465332
air_purifier,2023-12-14 10:36:01,Thursday,80.21,2.01,19.3,50.3,432.0,WU,20.31,479.557373,5.9608154296875
air_purifier,2023-12-14 10:36:11,Thursday,78.96,2.01,19.3,50.5,432.0,WU,26.12,479.557373,5.9608154296875
air_purifier,2023-12-14 10:36:22,Thursday,76.53,2.01,19.3,50.4,432.0,WU,16.99,479.557373,5.9608154296875
air_purifier,2023-12-14 10:36:32,Thursday,76.53,2.01,19.3,50.4,432.0,WU,24.46,479.557373,5.9608154296875
air_purifier,2023-12-14 10:36:42,Thursday,76.53,2.01,19.3,50.4,432.0,WU,26.95,479.557373,5.9608154296875
air_purifier,2023-12-14 10:36:52,Thursday,74.16,2.01,19.3,50.3,432.0,WU,31.1,479.557373,5.9608154296875
air_purifier,2023-12-14 10:37:02,Thursday,74.16,2.01,19.3,50.1,432.0,WU,16.99,479.5297852,5.9868469238281
air_purifier,2023-12-14 10:37:12,Thursday,73.0,2.01,19.3,50.1,432.0,WU,9.52,479.5297852,5.9868469238281
air_purifier,2023-12-14 10:37:22,Thursday,73.0,2.06,19.3,50.3,432.0,WU,26.12,479.5297852,5.9868469238281
air_purifier,2023-12-14 10:37:32,Thursday,71.86,2.01,19.3,50.5,433.0,WU,19.48,479.5297852,5.9868469238281
air_purifier,2023-12-14 10:37:42,Thursday,70.73,2.01,19.3,51.0,435.0,WU,28.61,479.5297852,5.9868469238281
air_purifier,2023-12-14 10:37:52,Thursday,69.63,2.01,19.3,51.2,436.0,WU,26.12,479.5297852,5.9868469238281
air_purifier,2023-12-14 10:38:02,Thursday,69.63,2.01,19.4,51.2,433.0,WU,20.31,481.225708,6.0082931518555
air_purifier,2023-12-14 10:38:12,Thursday,69.63,2.06,19.3,51.5,438.0,WU,22.8,481.225708,6.0082931518555
air_purifier,2023-12-14 10:38:22,Thursday,67.45,2.01,19.4,52.1,437.0,WU,28.61,481.225708,6.0082931518555
air_purifier,2023-12-14 10:38:32,Thursday,67.45,2.01,19.4,52.5,436.0,WU,10.35,481.225708,6.0082931518555
air_purifier,2023-12-14 10:38:42,Thursday,63.3,2.01,19.3,52.9,438.0,WU,27.78,481.225708,6.0082931518555
air_purifier,2023-12-14 10:38:53,Thursday,60.34,2.06,19.3,53.3,439.0,WU,17.82,481.225708,6.0082931518555
air_purifier,2023-12-14 10:39:03,Thursday,59.38,2.01,19.3,53.5,437.0,WU,30.27,483.0840454,6.0208969116211
air_purifier,2023-12-14 10:39:13,Thursday,53.93,2.01,19.3,53.5,436.0,WU,28.61,483.0840454,6.0208969116211
air_purifier,2023-12-14 10:39:23,Thursday,48.94,2.01,19.3,52.7,436.0,WU,20.31,483.0840454,6.0208969116211
air_purifier,2023-12-14 10:39:33,Thursday,48.94,2.01,19.3,51.6,433.0,WU,24.46,483.0840454,6.0208969116211
air_purifier,2023-12-14 10:39:43,Thursday,48.16,2.01,19.3,51.8,436.0,WU,13.67,483.0840454,6.0208969116211
